department,id,subject,teacher,grade,class_num,period,credit,optional_course,domain,time,location,stu_num,limit
通識中心,7304020,當代藝術思潮Trends of Contemporary Art,黃承德,,1,2  2/0/0,2,通識,3.0,"二8,9",共同教室大樓501,60,
通識中心,7304020,當代藝術思潮Trends of Contemporary Art,黃承德,,2,2  2/0/0,2,通識,3.0,"二10,11",共同教室大樓501,60,
通識中心,7304024,版畫創作基礎Basic Printmaking,黃承德,,1,2  2/0/0,2,通識,3.0,"一8,9",共同教室大樓501,40,
通識中心,7304029,表演與自我開發Acting and Self-development,周力德,,1,2  2/0/0,2,通識,3.0,"五9,10",活動中心301舞蹈教室,26,
通識中心,7304030,戲劇與人生Drama and Life,周力德,,1,2  2/0/0,2,通識,3.0,"五7,8",共同教室大樓212,47,
通識中心,7304031,數位美學Digital Aesthetics,陸維元,,1,2  2/0/0,2,通識,3.0,"一8,9",電算中心214教室,40,
通識中心,7304032,自然觀察與紀錄Observation and Preservation of Nature,陸維元,,1,2  2/0/0,2,通識,3.0,"三4,5",共同教室大樓325,36,
通識中心,7304033,藝術的故事The Story of Art,陸維元,,1,2  2/0/0,2,通識,3.0,"二8,9",共同教室大樓325,53,
通識中心,7304034,當代藝術與設計Modern Art and Design,鄭安利,,1,2  2/0/0,2,通識,3.0,"四8,9",共同教室大樓501,60,
通識中心,7304034,當代藝術與設計Modern Art and Design,鄭安利,,2,2  2/0/0,2,通識,3.0,"四4,5",共同教室大樓501,60,
通識中心,7304035,藝術形式及表現手法Art Form and Presentation,鄭安利,,1,2  2/0/0,2,通識,3.0,"四10,11",共同教室大樓501,60,
通識中心,7304036,數位音樂創作Digital Music Design,張介凡,,1,2  2/0/0,2,通識,3.0,"四8,9",電算中心214教室,38,
通識中心,7304038,探索音樂治療Exploring Music Therapy,謝馥年,,1,2  2/0/0,2,通識,3.0,"五7,8",共同教室大樓325,20,
通識中心,7304041,影像美學Image Aesthetics,陸維元,,1,2  2/0/0,2,通識,3.0,"三8,9",共同教室大樓325,30,
通識中心,7304042,世界音樂Introduction to the World Music,邱亭雅,,1,2  2/0/0,2,通識,3.0,"一8,9",共同教室大樓207,60,
通識中心,7304043,電影配樂發展史與風格賞析The History of Film Scoring - Analysis and Development,邱亭雅,,1,2  2/0/0,2,通識,3.0,"一10,11",共同教室大樓207,60,
通識中心,7304044,進階數位音樂創作Advanced Digital Music Design,張介凡,,1,2  2/0/0,2,通識,3.0,"四10,11",電算中心214教室,20,
通識中心,7305002,基督信仰與西方近代科學Christian Belief and Modern Sciences in the Western World,許佳振,,1,2  2/0/0,2,通識,3.0,"四10,11",共同教室大樓305階梯教室,90,
通識中心,7306040,中正講座－向典範學習(十六)Chung Cheng Lectures—Learning from the Masters(XVI),陸維元,,1,2  2/0/0,2,通識,3.0,"二10,11",共同教室大樓325,53,
通識中心,7306040,中正講座－向典範學習(十六)Chung Cheng Lectures—Learning from the Masters(XVI),王秋玲,,2,2  2/0/0,2,通識,3.0,"二10,11",共同教室大樓322,53,
通識中心,7306040,中正講座－向典範學習(十六)Chung Cheng Lectures—Learning from the Masters(XVI),黃俊儒,,3,2  2/0/0,2,通識,3.0,"二10,11",共同教室大樓214,53,
通識中心,7306040,中正講座－向典範學習(十六)Chung Cheng Lectures—Learning from the Masters(XVI),楊志和,,4,2  2/0/0,2,通識,3.0,"二10,11",共同教室大樓207,53,
通識中心,7400004,"婚姻、家庭與法律Marriage, Family and Law",曾品傑,,1,2  2/0/0,2,通識,4.0,"一8,9",共同教室大樓203,60,
通識中心,7400011,民主的理想與現實Ideals and Reality of Democracy,江宜樺,,1,2  2/0/0,2,通識,4.0,"四10,11",共同教室大樓216,90,
通識中心,7400016,友善性別關係Gender Relationship,蕭湘鳳,,1,2  2/0/0,2,通識,4.0,"三10,11",共同教室大樓208,60,
通識中心,7400017,愛情與文學Love and Literature,蕭湘鳳,,1,2  2/0/0,2,通識,4.0,"四8,9",共同教室大樓208,60,
通識中心,7401002,心理學緒論Introduction to Psychology,王豐彬,,1,3  3/0/0,3,通識,4.0,"二7,8,9",共同教室大樓212,85,
通識中心,7401002,心理學緒論Introduction to Psychology,蔣文祁,,2,3  3/0/0,3,通識,4.0,一B 三B,社科院127,85,
通識中心,7401017,心理學在社區服務的應用Psychology Applied to Community Service,李洸楚,,1,2  2/0/0,2,通識,4.0,"一8,9",共同教室大樓322,50,
通識中心,7401017,心理學在社區服務的應用Psychology Applied to Community Service,李洸楚,,2,2  2/0/0,2,通識,4.0,"一10,11",共同教室大樓322,50,
通識中心,7401018,人際互動心理學探索Exploring the Psychology of Human Interactions,陳怡華,,1,2  2/0/0,2,通識,4.0,"二2,3",教育二館233,50,
通識中心,7401020,心理衛生與適應Mental Health and Adjustment,陳怡華,,1,2  2/0/0,2,通識,4.0,"一2,3",教育二館233,50,
通識中心,7402011,社會學Sociology,賴俊帆,,1,2  2/0/0,2,通識,4.0,"一9,10",共同教室大樓321,62,
通識中心,7402012,社會福利Social Welfare,黃柏睿,,1,2  2/0/0,2,通識,4.0,"二4,5",共同教室大樓206,60,
通識中心,7402036,透視台商與台僑Overseas Taiwanese Immigrants and Businesses,朱柔若,,1,2  2/0/0,2,通識,4.0,"三10,11",社科院328,32,
通識中心,7402039,"傳播科技與社會Communication, Technology and Society",林怡玫,,1,2  2/0/0,2,通識,4.0,"二7,8",社科院119,90,
通識中心,7402040,媒體素養Media Literacy,管中祥,,1,2  2/0/0,2,通識,4.0,"二10,11",社科院103,55,
通識中心,7402041,"從藝文影音解析當代中國Understanding Contemporary China: An Analysis of Literature, Documentaries and the Cinema",林穎佑,,1,2  2/0/0,2,通識,4.0,"四10,11",共同教室大樓215,90,
通識中心,7402043,非營利組織與社會福利Nonprofit Organization and Social Welfare,鄭文輝,,1,2  2/0/0,2,通識,4.0,"二10,11",社科院360,60,
通識中心,7403003,當前國內外情勢分析Analysis of Domestic and International Situation,蔡榮祥,,1,2  2/0/0,2,通識,4.0,"一7,8",共同教室大樓212,90,
通識中心,7404001,法學緒論Introduction to Jurisprudence,謝三榮,,1,2  2/0/0,2,通識,4.0,"三8,9",共同教室大樓212,90,
通識中心,7404001,法學緒論Introduction to Jurisprudence,謝三榮,,2,2  2/0/0,2,通識,4.0,"三10,11",共同教室大樓212,90,
通識中心,7404012,職場與法律Workplace and Law,鄭津津,,1,2  2/0/0,2,通識,4.0,"一10,11",法學院101階梯教室,90,
通識中心,7404017,勞工法與企業經營Labor Law and Business Management,楊通軒,,1,2  2/0/0,2,通識,4.0,"三8,9",社科院109,70,
通識中心,7404018,憲法－基本人權Constitution Law-Basic Human Rights,李仁淼,,1,2  2/0/0,2,通識,4.0,"三8,9",法學院101階梯教室,90,
通識中心,7405006,生活經濟學Everyday Economics,孫佳宏,,1,3  3/0/0,3,通識,4.0,"一7,8,9",共同教室大樓214,62,
通識中心,7405006,生活經濟學Everyday Economics,蔡仰虔,,2,3  3/0/0,3,通識,4.0,"四7,8,9",共同教室大樓214,62,
通識中心,7405010,認識台灣經濟Understanding the Taiwanese Economy,蔡仰虔,,1,2  2/0/0,2,通識,4.0,"二8,9",共同教室大樓213,62,
通識中心,7405011,華僑經濟與全球投資Economics of Overseas Chinese Affairs and Global Investment,洪育忠,,1,2  2/0/0,2,通識,4.0,"一10,11",創新大樓163,60,
通識中心,7405013,認識中國經濟Understanding the China Economy,翁世芳,,1,2  2/0/0,2,通識,4.0,"二8,9",共同教室大樓401,70,
通識中心,7405014,經濟與國家發展Economics and Country Development,翁世芳,,1,2  2/0/0,2,通識,4.0,"二4,5",共同教室大樓322,62,
通識中心,7406015,企業倫理Business Ethics,盧龍泉,,1,2  2/0/0,2,通識,4.0,"四4,5",管理學院115,75,
通識中心,7406018,理財與生活Financial Management in Life,洪育忠,,1,2  2/0/0,2,通識,4.0,"二7,8",創新大樓162,60,
通識中心,7406022,國際貿易實務International Trade Practice,陳鏡堯,,1,3  3/0/0,3,通識,4.0,"三12,13,14",創新大樓163,60,
通識中心,7406032,財務管理概論Introduction to Financial management,沈伯凡,,1,2  2/0/0,2,通識,4.0,"五10,11",管理學院101,60,
通識中心,7406035,國際人力資源管理International Human Resource Management,王秋玲,,1,2  2/0/0,2,通識,4.0,"二4,5",共同教室大樓321,62,
通識中心,7406036,投資規劃與生活Investment Planning and Life,莊益源,,1,2  2/0/0,2,通識,4.0,"五4,5",管理學院006,80,
通識中心,7406036,投資規劃與生活Investment Planning and Life,楊鴻煒,,2,2  2/0/0,2,通識,4.0,"五4,5",共同教室大樓420,62,
通識中心,7407012,生命教育Life Education,張菀珍,,1,2  2/0/0,2,通識,4.0,"二10,11",教育二館135,85,
通識中心,7407013,職涯規劃Career Plan,王秋玲,,1,2  2/0/0,2,通識,4.0,"三4,5",共同教室大樓322,62,
通識中心,7407014,人際關係與人際溝通Human Relations & Interpersonal Communication,王秋玲,,1,2  2/0/0,2,通識,4.0,"三10,11",共同教室大樓322,62,
通識中心,7407016,生涯知能Career Knowledge,王秋玲 黃承德 陸維元 楊志和,,1,2  2/0/0,2,通識,4.0,"一10,11",共同教室大樓325,1,
通識中心,7407026,服務學習：高齡健康促進Service Leaning: Health Promotion for the Elderly,王怡分,,1,2  2/0/0,2,通識,4.0,"二2,3",共同教室大樓207,50,
通識中心,7407027,服務學習：課輔知能在補救教學的應用Service Learning: The Application of Knowledge and Skills in Remedial Teaching,林妙香,,1,2  2/0/0,2,通識,4.0,"五2,3",共同教室大樓321,50,
通識中心,7407027,服務學習：課輔知能在補救教學的應用Service Learning: The Application of Knowledge and Skills in Remedial Teaching,林妙香,,2,2  2/0/0,2,通識,4.0,"五4,5",共同教室大樓321,50,
通識中心,7407028,服務學習：友善校園宣導計畫Service Learning: The Propaganda of Friendly Campus,林妙香,,1,2  2/0/0,2,通識,4.0,"五7,8",共同教室大樓321,50,
通識中心,7500004,電影中的科學Science in films,黃俊儒,,1,2  2/0/0,2,通識,2.0,"四4,5",共同教室大樓214,62,
通識中心,7500010,永續綠生活Sustainable Green Life,黃佳盛,,1,2  2/0/0,2,通識,2.0,"一10,11",共同教室大樓208,60,
通識中心,7500014,永續都市規劃概論Introducation to Sustainable Urban Planning,蔡中暉,,1,2  2/0/0,2,通識,2.0,"二9,10",共同教室大樓201,60,
通識中心,7500015,環境倫理－從綠色產業談起Environmental Ethics from the Viewpoint of Green Industry,李振卿,,1,2  2/0/0,2,通識,2.0,"三4,5",共同教室大樓216,70,
通識中心,7500016,永續發展Sustainable Development,李振卿,,1,2  2/0/0,2,通識,2.0,"三10,11",共同教室大樓216,70,
通識中心,7500017,氣候變遷調適與防災Climate Change Adaptation and Disasters Protection,李振卿,,1,2  2/0/0,2,通識,2.0,"四7,8",共同教室大樓325,70,
通識中心,7500019,地球演化與資源Geoevolution and Natural Resources,鍾令和,,1,2  2/0/0,2,通識,2.0,"五8,9",共同教室大樓215,90,
通識中心,7500021,科學飲茶實務Practice on scientific tea drinking,許偉庭,,1,2  2/0/0,2,通識,2.0,"二8,9",共同教室大樓323,40,
通識中心,7500021,科學飲茶實務Practice on scientific tea drinking,許偉庭,,2,2  2/0/0,2,通識,2.0,"二10,11",共同教室大樓323,40,
通識中心,7500022,地景欣賞與保育Landscape perception and conservation,黃文樹,,1,2  2/0/0,2,通識,2.0,"四11,12",共同教室大樓207,60,
通識中心,7500023,氣候變遷下維生基礎調適The Adaptation of Subsistence for Climate Change,李振卿,,1,2  2/0/0,2,通識,2.0,"四4,5",共同教室大樓325,70,
通識中心,7500024,綠能科技的開發與展望Green Energy and Green Technology,吳榮宗,,1,2  2/0/0,2,通識,2.0,"二10,11",共同教室大樓208,60,
通識中心,7500028,永續綠能新契機Hope for Sustainable Green Energy,李振卿,,1,2  2/0/0,2,通識,2.0,"三7,8",共同教室大樓216,70,
通識中心,7500030,科技與社會Technology and Society,潘賽智,,1,2  2/0/0,2,通識,2.0,"一7,8",共同教室大樓206,60,
通識中心,7502001,生活化學Living Chemistry,吉凱明,,1,2  2/0/0,2,通識,2.0,"四10,11",共同教室大樓422,90,
通識中心,7502002,今日化工Today Chemical enginnering,陳靜誼,,1,2  2/0/0,2,通識,2.0,"一8,9",共同教室大樓422,90,
通識中心,7503012,急救醫學Emergency Medicine,楊仁宗,,1,2  2/0/0,2,通識,2.0,"一10,11",共同教室大樓401,70,
通識中心,7504019,電腦遊戲設計導論Introduction to Computer Game Programming (程式設計相關/Programming related),張漢呈,,1,2  2/0/0,2,通識,2.0,"四9,10",電算中心215教室,60,
通識中心,7505009,臺灣的植物Plants in Taiwan,黃佳盛,,1,2  2/0/0,2,通識,2.0,"一8,9",共同教室大樓208,60,
通識中心,7506001,地球科學The Earth,王維豪,,1,2  2/0/0,2,通識,2.0,"二10,11",地震館302,85,
通識中心,7506003,認識海洋The Knowledge of The Oceans,趙鴻椿,,1,2  2/0/0,2,通識,2.0,"四10,11",地震館107,60,
通識中心,7506007,地球與環境科學Earth and Environmental Sciences,張永孚,,1,2  2/0/0,2,通識,2.0,"五2,3",地震館302,85,
通識中心,7506011,漫遊宇宙101個天體Introduction to 101 Astronomical Objects,李昫岱,,1,2  2/0/0,2,通識,2.0,"五8,9",共同教室大樓322,62,
通識中心,7506012,星空探索Exploring the Sky,李昫岱,,1,2  2/0/0,2,通識,2.0,"五4,5",共同教室大樓322,62,
通識中心,7506012,星空探索Exploring the Sky,李昫岱,,2,2  2/0/0,2,通識,2.0,"五10,11",共同教室大樓322,62,
通識中心,7507003,建築與防震Aseismic Concepts for Building Structures,蔡中暉,,1,2  2/0/0,2,通識,2.0,"二7,8",共同教室大樓201,60,
通識中心,7507008,漫談人工智慧Introduction to Artificial Intelligence,李俊宏,,1,2  2/0/0,2,通識,2.0,"一10,11",共同教室大樓212,90,
通識中心,7507009,資訊安全導論Introduction to Information Security,王俊堯 黃柏森,,1,2  2/0/0,2,通識,2.0,"三11,12",電算中心215教室,70,
通識中心,7507013,資訊科技應用Introduction to Information Security (程式設計相關/Programming related),陳昱仁,,1,2  2/0/0,2,通識,2.0,"五2,3",電算中心217教室,40,
通識中心,7507013,資訊科技應用Introduction to Information Security (程式設計相關/Programming related),陳昱仁,,2,2  2/0/0,2,通識,2.0,"四2,3",電算中心214教室,40,
通識中心,7507013,資訊科技應用Introduction to Information Security (程式設計相關/Programming related),余泳儒,,3,2  2/0/0,2,通識,2.0,"四11,12",電算中心216教室,40,
通識中心,7507013,資訊科技應用Introduction to Information Security (程式設計相關/Programming related),洪嘉慶,,4,2  2/0/0,2,通識,2.0,"一11,12",電算中心217教室,40,
通識中心,7507013,資訊科技應用Introduction to Information Security (程式設計相關/Programming related),鍾峰宜,,5,2  2/0/0,2,通識,2.0,"三8,9",電算中心216教室,40,
通識中心,7507014,綠色建築概論An Introduction to Green Architecture,蔡中暉,,1,2  2/0/0,2,通識,2.0,"三7,8",共同教室大樓201,60,
通識中心,7507014,綠色建築概論An Introduction to Green Architecture,蔡中暉,,2,2  2/0/0,2,通識,2.0,"三9,10",共同教室大樓201,60,
通識中心,7507018,巨量資料分析與應用 Analytics and Applications (程式設計相關/Programming related),張漢呈,,1,2  2/0/0,2,通識,2.0,"四11,12",電算中心215教室,40,
通識中心,7507019,資訊創意Information Innovation (程式設計相關/Programming related),范崇碩,,1,2  2/0/0,2,通識,2.0,"二4,5",電算中心214教室,38,
通識中心,7507020,計算思維與程式設計Computational Thinking and Programming (程式設計相關/Programming related),范崇碩,,1,2  2/0/0,2,通識,2.0,"二10,11",電算中心214教室,38,
通識中心,7507020,計算思維與程式設計Computational Thinking and Programming (程式設計相關/Programming related),范崇碩,,2,2  2/0/0,2,通識,2.0,"一10,11",電算中心214教室,38,
通識中心,7507021,網頁程式設計Web Programming (程式設計相關/Programming related),洪嘉慶,,1,2  2/0/0,2,通識,2.0,"四2,3",電算中心217教室,47,
通識中心,7507021,網頁程式設計Web Programming (程式設計相關/Programming related),洪嘉慶,,2,2  2/0/0,2,通識,2.0,"四4,5",電算中心217教室,47,
通識中心,7507022,機器人探索與應用Robotic Exploration and Applications (程式設計相關/Programming related),范崇碩,,1,2  2/0/0,2,通識,2.0,"三10,11",共同教室大樓302TEAL教室,40,
通識中心,7507022,機器人探索與應用Robotic Exploration and Applications (程式設計相關/Programming related),范崇碩,,2,2  2/0/0,2,通識,2.0,"三4,5",共同教室大樓302TEAL教室,40,
通識中心,7507023,生活中的建築與土木工程Architecture and Civil Engineering in Life,潘賽智,,1,2  2/0/0,2,通識,2.0,"一9,10",共同教室大樓206,60,
通識中心,7507023,生活中的建築與土木工程Architecture and Civil Engineering in Life,潘賽智,,2,2  2/0/0,2,通識,2.0,"一11,12",共同教室大樓206,60,
通識中心,7507024,資料科學分析與應用Introduction to Machine Learning- Using Python,王俊堯,,1,2  2/0/0,2,通識,2.0,"二11,12",電算中心217教室,47,
通識中心,7507025,程式設計初探與實作Fundamentals and Practice of Programming Language,簡立仁,,1,2  2/0/0,2,通識,2.0,"二8,9",電算中心217教室,47,
運競系,3901002,體育測驗與評量Measurement and Evaluation in Physical Education,陳依靈,1.0,1,2  2/0/0,2,必修,,"五4,5",運技系103室,40,
運競系,3901004,運動休閒概論Foundations of Sports Leisure,吳燕妮,1.0,1,2  2/0/0,2,必修,,"二4,5",運技系110室,30,
運競系,3901017,專長術科（二）-田徑Specialized Sport Training II - Athletics,蔡登龍,1.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",田徑場1,60,
運競系,3901018,專長術科（二）-游泳Specialized Sport Training II - Swimming,江姿穎,1.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",游泳池1,60,
運競系,3901019,專長術科（二）-網球Specialized Sport Training II - Tennis,李元宏,1.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",網球場1,60,
運競系,3901020,專長術科（二）-羽球Specialized Sport Training II - Badminton,程嘉彥,1.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",羽球館1,60,
運競系,3901022,專長術科（二）-跆拳道Specialized Sport Training II - Taekwondo,吳燕妮,1.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",技擊室1,60,
運競系,3901023,專長術科（二）-射箭Specialized Sport Training II - Archery,廖健男,1.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",射箭場,40,
運競系,3901024,專長術科（二）-定向越野Specialized Sport Training II - Orienteering,陳俊民,1.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",田徑場2,60,
運競系,3901026,專長術科（二）-綜合Specialized Sport Training ⅠI- Comprehensiveness,林明輝 張嘉芳,1.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",田徑場3,60,
運競系,3901103,體育學原理Physical Principles,李元宏,1.0,1,2  2/0/0,2,選修,,"四2,3",運技系104室,40,
運競系,3902002,運動傷害與急救Sport Injury and First Aid,蔡明倫,2.0,1,2  2/0/0,2,必修,,"一4,5",韻律教室1,60,
運競系,3902010,運動專業實習（一）Internship: Sport Professional Management I,陳永洲,2.0,1,2  0/2/0,1,必修,,三7 五7,運技系104室,40,
運競系,3902018,專長術科（四）-田徑Specialized Sport Training IV - Athletics,蔡登龍,2.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",田徑場1,60,
運競系,3902019,專長術科（四）-游泳Specialized Sport Training IV - Swimming,江姿穎,2.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",游泳池1,60,
運競系,3902020,專長術科（四）-網球Specialized Sport Training IV - Tennis,李元宏,2.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",網球場1,60,
運競系,3902021,專長術科（四）-羽球Specialized Sport Training IV - Badminton,程嘉彥,2.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",羽球館1,60,
運競系,3902023,專長術科（四）-跆拳道Specialized Sport Training IV - Taekwondo,吳燕妮,2.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",技擊室1,60,
運競系,3902024,專長術科（四）-射箭Specialized Sport Training IV - Archery,廖健男,2.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",射箭場,40,
運競系,3902025,專長術科（四）-定向越野Specialized Sport Training IV - Orienteering,陳俊民,2.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",田徑場2,60,
運競系,3902026,專長術科（四）-綜合Specialized Sport Training IV- Comprehensiveness,林明輝 張嘉芳,2.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",田徑場3,60,
運競系,3902101,應用教練心理學Applied Coaching Psychology,劉淑燕,2.0,1,2  2/0/0,2,選修,,"三2,3",運技系103室,40,
運競系,3902104,應用運動生理學Applied Exercise Physiology,何承訓,2.0,1,2  2/0/0,2,選修,,"五2,3",運技系104室,40,
運競系,3902106,運動管理學Sport Management,陳永洲,2.0,1,2  2/0/0,2,選修,,"二4,5",運技系103室,40,
運競系,3903005,體育英文English for Physical Education (全英語授課/English-taught),劉淑燕,2.0,1,2  2/0/0,2,必修,,"三4,5",運技系103室,40,
運競系,3903016,專長術科（六）-田徑Specialized Sport Training VI - Athletics,蔡登龍,3.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",田徑場1,60,
運競系,3903017,專長術科（六）-游泳Specialized Sport Training VI - Swimming,江姿穎,3.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",游泳池1,60,
運競系,3903018,專長術科（六）-網球Specialized Sport Training VI - Tennis,李元宏,3.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",網球場1,60,
運競系,3903019,專長術科（六）-羽球Specialized Sport Training VI - Badminton,程嘉彥,3.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",羽球館1,60,
運競系,3903021,專長術科（六）-跆拳道Specialized Sport Training VI - Taekwondo,吳燕妮,3.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",技擊室1,60,
運競系,3903022,專長術科（六）-射箭Specialized Sport Training VI - Archery,廖健男,3.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",射箭場,40,
運競系,3903023,專長術科（六）-定向越野Specialized Sport Training VI - Orienteering,陳俊民,3.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",田徑場2,60,
運競系,3903025,專長術科（六）-綜合Specialized Sport Training VI - Comprehensiveness,林明輝 張嘉芳,3.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",田徑場3,60,
運競系,3903102,運動技術分析Sports Skill Analysis,廖健男,3.0,1,2  2/0/0,2,選修,,"四4,5",運技系104室,40,
運競系,3903103,運動選材學Science of Athletic Talent Scouting,林晉榮,3.0,1,2  2/0/0,2,選修,,"四2,3",運技系103室,40,
運競系,3903104,運動營養學Exercise and Sport Nutrition,王秀華,3.0,1,2  2/0/0,2,選修,,"三2,3",運技系104室,40,
運競系,3903112,游泳Swimming,江姿穎,1.0,1,2  2/0/0,2,選修,,"四4,5",運技系110室,30,
運競系,3903114,網球Tennis,陳進祥,3.0,1,2  2/0/0,2,選修,,"一4,5",運技系103室,40,
運競系,3903116,高爾夫Golf,王順正,3.0,1,2  2/0/0,2,選修,,"二4,5",高爾夫球場1,60,
運競系,3903119,運動專業實習（三）Internship: Sport Professional Management III,吳燕妮,3.0,1,2  0/2/0,1,必修,,一6 三6,運技系103室,40,
運競系,3903122,游泳(二)Swimming II,江姿穎,3.0,1,2  2/0/0,2,選修,,"四2,3",運技系110室,30,
運競系,3904008,運動資訊處理（二）Sports Information Processing Ⅱ,林晉榮,3.0,1,2  2/0/0,2,必修,,"二2,3",電算中心216教室,40,
運競系,3904017,專長術科（八）-田徑Specialized Sport Training VIII - Athletics,蔡登龍,4.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",田徑場1,60,
運競系,3904018,專長術科（八）-游泳Specialized Sport Training VIII - Swimming,江姿穎,4.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",游泳池1,60,
運競系,3904019,專長術科（八）-網球Specialized Sport Training VIII - Tennis,李元宏,4.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",網球場1,60,
運競系,3904020,專長術科（八）-羽球Specialized Sport Training VIII - Badminton,程嘉彥,4.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",羽球館1,60,
運競系,3904022,專長術科（八）-跆拳道Specialized Sport Training VIII - Taekwondo,吳燕妮,4.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",技擊室1,60,
運競系,3904023,專長術科（八）-射箭Specialized Sport Training VIII - Archery,廖健男,4.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",射箭場,40,
運競系,3904024,專長術科（八）-定向越野Specialized Sport Training VIII - Orienteering,陳俊民,4.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",田徑場2,60,
運競系,3904026,專長術科（八）-綜合Specialized Sport Training VIII - Comprehensiveness,林明輝 張嘉芳,4.0,1,4  4/0/0,4,必修,,"一10,11 三10,11",田徑場3,60,
運競系,3904108,運動裁判法Sport Officiating,蔡登龍,1.0,1,2  2/0/0,2,選修,,"一4,5",運技系110室,30,
運競系,3904115,樂齡運動指導Fitness Instruction for Elderly,王秀華,4.0,1,2  2/0/0,2,選修,,"四4,5",運技系103室,40,
運競系,3904116,排球Volleyball,林明輝,4.0,1,2  2/0/0,2,選修,,"五2,3",室內排球場,60,
運競系,3904117,羽球Badminton,謝豐澤,2.0,1,2  2/0/0,2,選修,,"四2,3",羽球館1,60,
運競系,3904122,運動健身器材科技Sports and Fitness Equipment and Technology,王順正,4.0,1,2  2/0/0,2,選修,,"三4,5",運技系104室,40,
運競系,3904123,運動健康心理學Sport & Health Psychology,沈緯鈞,4.0,1,2  2/0/0,2,選修,,"一2,3",運技系103室,40,
醫療資訊管理所,5555010,電子病歷Electronic Patient Record,吳帆,1.0,1,3  3/0/0,3,必修,,"四12,13,14",管理學院616B,0,碩士班課程
醫療資訊管理所,5555013,多變量資料分析Multivariate Data Analysis,洪新原,1.0,1,3  3/0/0,3,必修,,"三7,8,9",管理學院616A,0,碩士班課程
醫療資訊管理所,5555017,電子商務與應用Electronic Commerce and Applications (全英語授課/English-taught),林勝為,1.0,1,3  3/0/0,3,選修,,"五3,4,5",管理學院616A,0,碩士班課程
醫療資訊管理所,5555029,醫療行銷管理Medical Marketing Research (全英語授課/English-taught),林育秀,1.0,1,3  3/0/0,3,選修,,"一8,9,10",管理學院616B,0,碩士班課程
醫療資訊管理所,5555031,顧客關係管理Customer Relationship Management,吳英隆,1.0,1,3  3/0/0,3,選修,,"四8,9,10",管理學院616B,0,碩士班課程
醫療資訊管理所,5555033,人工智慧與專家系統Artificial Inteligence and Expert Systems,許巍嚴,1.0,1,3  3/0/0,3,選修,,"三3,4,5",管理學院616A,0,博士班課程
醫療資訊管理所,5555039,機器學習Machine Learning,許巍嚴,1.0,1,3  3/0/0,3,選修,,"四3,4,5",管理學院616A,0,碩士班課程
醫療資訊管理所,5555041,網路消費者行為Online Consumer Behavior (全英語授課/English-taught),羅美玲,1.0,1,3  3/0/0,3,選修,,"二7,8,9",管理學院616B,0,碩士班課程
醫療資訊管理所,5555043,資訊安全管理Information Security Management,李珮如,1.0,1,3  3/0/0,3,選修,,"二8,9,10",管理學院616A,0,碩士班課程
醫療資訊管理所,5555049,醫務管理Health Care Management,黃維民,1.0,1,3  3/0/0,3,選修,,"二8,9,10",管理學院608,0,碩士班課程
醫療資訊管理所,5555050,健康保險Health Insurance,黃維民,1.0,1,3  3/0/0,3,選修,,"五7,8,9",管理學院608,0,碩士班課程
醫療資訊管理所,5555070,長期照護管理資訊系統Long term care Management Information Systems,張怡秋,1.0,1,3  3/0/0,3,選修,,"四12,13,14",管理學院608,0,碩士班課程
醫療資訊管理所,5555071,資訊管理個案研究Case Studies in MIS,廖則竣,1.0,1,3  3/0/0,3,選修,,"一3,4,5",管理學院608,0,碩博合開
醫療資訊管理所,5555075,醫療資料探勘實作Data Mining Applications in Healthcare (全英語授課/English-taught),林育秀,1.0,1,3  3/0/0,3,選修,,"三3,4,5",管理學院349,0,碩士班課程
